Ano;Mês;Indicador;Descrição;Município;UF;Prestadora;Resultado;Número de Coletores;Número de Medidas;Limite Inferior;Limite Superior;data
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;tim;87,88;38640;175300;87,7012;88,0504;2022-11-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;tim;85,77;35100;143821;85,5731;85,9586;2022-04-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;tim;86,46;49916;254072;86,3118;86,6018;2022-07-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;claro;86,23;30727;138146;86,0317;86,4249;2022-09-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;tim;88,66;2899;9687;87,9222;89,4074;2022-12-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;claro;82,95;378;1660;81,1579;84,7456;2022-03-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;claro;76,09;9683;35062;75,6949;76,4755;2022-11-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;vivo;81,99;2086;13484;81,3640;82,6228;2022-09-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;claro;75,43;10134;34947;75,0346;75,8166;2022-12-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;vivo;82,75;2130;13360;82,1136;83,3782;2022-10-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;vivo;81,29;871;4485;80,2018;82,3845;2022-04-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;vivo;80,06;1112;6124;79,1281;80,9959;2022-05-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;tim;87,70;41550;188200;87,5308;87,8677;2022-10-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;vivo;79,37;8687;24373;78,9024;79,8387;2022-05-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;tim;86,63;54135;280230;86,4875;86,7637;2022-08-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;vivo;80,24;3534;6453;79,3319;81,1515;2022-03-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;tim;79,47;48835;183948;79,3009;79,6417;2022-08-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;tim;79,60;32974;113778;79,3857;79,8190;2022-10-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;vivo;80,24;15938;57378;79,9363;80,5466;2022-10-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;tim;85,94;41076;185821;85,7688;86,1079;2022-05-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;tim;85,78;23759;74658;85,5164;86,0514;2022-03-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;tim;85,66;2330;8440;84,8673;86,4584;2022-10-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;claro;78,00;7879;29979;77,5824;78,4267;2022-09-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;claro;85,93;39773;160208;85,7463;86,1115;2022-12-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;claro;85,70;14074;69274;85,4211;85,9765;2022-06-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;vivo;79,78;12521;42262;79,4208;80,1319;2022-07-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;vivo;79,87;14785;54418;79,5582;80,1848;2022-08-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;vivo;76,31;22734;61071;76,0097;76,6012;2022-05-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;vivo;77,55;36633;101237;77,3232;77,7826;2022-07-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;claro;86,51;41015;169043;86,3280;86,6835;2022-06-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;vivo;79,94;53668;149136;79,7510;80,1295;2022-12-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;claro;65,71;17;35;53,3605;78,0680;2022-11-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;claro;86,37;24360;98402;86,1361;86,6021;2022-05-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;tim;41,67;13;24;26,7480;56,5852;2022-03-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;claro;50,00;2;2;0,0000;100,0000;2022-04-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;tim;70,89;28;73;62,3320;79,4401;2022-06-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;claro;50,00;2;2;0,0000;100,0000;2022-03-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;claro;60,00;9;15;41,1293;78,8706;2022-07-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;claro;65,52;15;29;51,9455;79,0889;2022-10-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;claro;57,14;5;7;29,5190;84,7666;2022-06-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;tim;83,63;15704;58942;83,3286;83,9307;2022-10-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;vivo;76,20;17751;44153;75,8509;76,5465;2022-04-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;claro;33,33;3;3;0,0000;75,5294;2022-05-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;tim;80,77;27;88;72,9782;88,5602;2022-09-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;tim;75,00;29;96;67,5407;82,4592;2022-07-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;tim;52,17;23;43;41,0284;63,3193;2022-04-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;tim;60,87;32;104;53,7029;68,0362;2022-12-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;claro;88,16;6710;32828;87,7591;88,5659;2022-04-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;claro;63,64;12;22;48,0544;79,2183;2022-08-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;tim;57,69;26;47;47,0316;68,3529;2022-05-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;claro;66,67;11;21;50,7180;82,6152;2022-09-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;tim;74,78;27;103;67,5812;81,9839;2022-11-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;tim;84,00;21;87;76,1643;91,8356;2022-10-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;tim;75,81;35;108;68,7737;82,8391;2022-08-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;claro;83,72;15;43;72,5754;94,8664;2022-05-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;claro;78,41;25;88;70,6181;86,2000;2022-07-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;claro;90,32;8;27;76,2572;100,0000;2022-04-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;vivo;42,86;5;4;6,3142;79,4000;2022-05-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;vivo;25,25;19;300;21,0295;29,4687;2022-10-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;claro;83,80;36;142;77,6695;89,9360;2022-11-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;vivo;22,92;21;239;18,1891;27,6441;2022-09-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;vivo;79,46;6422;16102;78,8800;80,0319;2022-04-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;tim;0,00;12;14;0,0000;19,5329;2022-05-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;tim;0,00;8;9;0,0000;24,3619;2022-04-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;claro;93,75;4;12;72,6519;100,0000;2022-03-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;vivo;22,62;12;83;14,5968;30,6412;2022-07-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;tim;0,00;8;11;0,0000;22,0361;2022-10-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;tim;0,00;13;15;0,0000;18,8706;2022-06-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;tim;0,00;14;17;0,0000;17,7259;2022-07-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;claro;78,76;28;113;71,8857;85,6363;2022-08-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;vivo;17,24;8;29;3,6696;30,8130;2022-06-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;vivo;26,52;19;327;22,4827;30,5660;2022-11-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;vivo;33,33;3;2;0,0000;85,0127;2022-03-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;tim;0,00;9;13;0,0000;20,2703;2022-12-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;tim;0,00;13;16;0,0000;18,2714;2022-09-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;claro;72,73;19;55;62,8723;82,5821;2022-06-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;vivo;22,35;19;169;16,7309;27,9749;2022-08-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;claro;84,47;44;160;78,6941;90,2499;2022-12-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;vivo;28,49;18;336;24,4994;32,4738;2022-12-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;tim;0,00;4;4;0,0000;36,5428;2022-03-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;claro;80,58;34;139;74,3764;86,7745;2022-09-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;tim;0,00;16;20;0,0000;16,3424;2022-08-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;tim;0,00;8;11;0,0000;22,0361;2022-11-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;claro;79,70;34;133;73,3619;86,0365;2022-10-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;al;vivo;42,86;5;4;6,3142;79,4000;2022-04-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;claro;86,58;58019;229350;86,4316;86,7368;2022-07-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;claro;85,05;99999;409794;84,9392;85,1676;2022-12-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;tim;90,35;84588;401650;90,2344;90,4651;2022-09-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;claro;85,91;88741;351484;85,7913;86,0378;2022-09-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;tim;90,20;75480;374095;90,0768;90,3158;2022-05-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;tim;90,13;88971;481439;90,0227;90,2333;2022-07-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;claro;85,39;99999;410724;85,2756;85,5037;2022-11-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;vivo;78,50;46132;132831;78,3015;78,7026;2022-09-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;claro;88,22;4199;18658;87,6898;88,7599;2022-03-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;tim;90,04;82295;439955;89,9279;90,1483;2022-06-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;tim;89,84;72917;264904;89,6969;89,9809;2022-12-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;claro;86,24;74847;295478;86,1051;86,3740;2022-08-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;claro;85,71;99999;407877;85,5959;85,8248;2022-10-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;vivo;79,69;52265;147303;79,4990;79,8799;2022-11-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;vivo;76,74;29307;80254;76,4802;76,9962;2022-06-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;tim;89,60;65605;275596;89,4644;89,7428;2022-11-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);brasilia;df;tim;89,93;71303;302023;89,8005;90,0665;2022-10-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);campo grande;al;claro;65,79;18;37;53,7742;77,8047;2022-12-28
